conceptId,directParentId,topParentId,level,topTerm,topTermAdj,term
305625009,185288004,307824009,6,Administrative statuses (finding),Administrative statuses (finding),seen by mental health counselor ( finding) 
305734008,305733002,307824009,7,Administrative statuses (finding),Administrative statuses (finding),seen by breast care nurse
305739003,305733002,307824009,7,Administrative statuses (finding),Administrative statuses (finding),seen by genitourinary nurse
305710003,305702004,307824009,7,Administrative statuses (finding),Administrative statuses (finding),"seen by ear, nose and throat surgeon"
305770006,185303007,307824009,7,Administrative statuses (finding),Administrative statuses (finding),seen by community chiropodist
720685006,305733002,307824009,7,Administrative statuses (finding),Administrative statuses (finding),seen by diabetes specialist nurse
305741002,305733002,307824009,7,Administrative statuses (finding),Administrative statuses (finding),seen by marie curie nurse ( finding) 
413350009,243796009,243796009,1,Situation with explicit context (situation),Situation with explicit context (situation),finding with explicit context
451931000124107,129125009,243796009,2,Situation with explicit context (situation),Situation with explicit context (situation),alert from systemic inflammatory response syndrome monitoring system received
395061001,182985004,243796009,2,Situation with explicit context (situation),Situation with explicit context (situation),no drug side effect reported ( situation) 
707300000,266721009,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),erectile dysfunction unresponsive to phosphodiesterase- 5 inhibitor
137521000119105,443938003,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),initiation of hormone releasing contraceptive vaginal ring done ( situation) 
391021006,394908001,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),osteoporosis treatment stopped ( situation) 
703151001,417662000,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),history of single seizure
700144006,160256001,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),no history of ovarian cyst
698417007,416940007,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),history of reimplantation of ureter
287637009,443938003,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),dislocated wrist reduced
288264001,160427003,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),maternal anaesthetic/ analgesic problem
46131000119108,443913008,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),counselling for infertility done
7300001000004105,417662000,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),history of gluten sensitivity ( situation) 
711020009,443938003,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),transported by orthopedic stretcher ( situation) 
170799008,394906002,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),treatment of obesity started ( situation) 
418412004,373573001,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),on examination - lung collapse present
444498003,444084004,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),child examination at 3 years with explicit context ( situation) 
114641000119104,443938003,243796009,3,Situation with explicit context (situation),Situation with explicit context (situation),natural family planning education to avoid pregnancy done
710757002,460616007,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),family education about electrolyte therapy ( situation) 
429746005,313214000,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),history of domestic abuse ( situation) 
313369000,170985004,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),had a chat to parent ( situation) 
160252004,160270001,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),no family history of cardiovascular accident or stroke ( situation) 
144171000119108,281666001,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),family history of autosomal translocation ( situation) 
401193004,395098000,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),asthma confirmed
161586000,312850006,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),history of injury
299887009,274823004,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),patellar clonus absent
74961000119106,702758007,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),supervision of high risk pregnancy with history of previous cesarean section done ( situation) 
161687003,161615003,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),history of colostomy
5991000175105,165017002,243796009,4,Situation with explicit context (situation),Situation with explicit context (situation),peak expiratory flow not done ( situation) 
3640001000004101,266883004,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),family history of pheochromocytoma ( situation) 
430088005,160381001,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),family history of bowel obstruction
16519911000119101,161486002,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of retinopathy of prematurity ( situation) 
266908007,160417009,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),family history of congenital anomaly of cardiovascular system ( situation) 
170993004,268532004,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),counselled by a nurse
116811006,117100005,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),rh immune globulin issued ( situation) 
119981000119101,161413004,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of bacterial infection ( situation) 
16279641000119107,161486002,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of occlusion of branch retinal artery
275102003,160324006,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),family history of learning difficulties
161527007,161523006,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of asthma
408572000,408569007,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),carotid artery doppler declined ( situation) 
148297000,713404003,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),travel vaccination given
39361000119108,713404003,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),meningococcus vaccination given
161528002,161523006,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of pneumothorax ( situation) 
74131000119101,160305008,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),family history of hyperbetalipoproteinaemia
719470001,266758009,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),typhoid vaccination contraindicated
429285004,427749007,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of reconstruction of anterior cruciate ligament tear ( situation) 
16098861000119104,161486002,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of uveitis ( situation) 
442210006,427817003,243796009,5,Situation with explicit context (situation),Situation with explicit context (situation),history of total excision of stomach ( situation) 
138751000119109,160288009,243796009,6,Situation with explicit context (situation),Situation with explicit context (situation),family history of muir- torré syndrome
691491000119105,266997008,243796009,6,Situation with explicit context (situation),Situation with explicit context (situation),history of esophagitis
23411000119101,231961000119103,243796009,6,Situation with explicit context (situation),Situation with explicit context (situation),history of disruption of both cruciate ligaments ( situation) 
861000119106,698453009,243796009,6,Situation with explicit context (situation),Situation with explicit context (situation),history of total hip arthroplasty ( situation) 
763030008,442324008,243796009,6,Situation with explicit context (situation),Situation with explicit context (situation),antenatal screening for viral hepatitis type b refused ( situation) 
427959001,428540007,243796009,6,Situation with explicit context (situation),Situation with explicit context (situation),history of prophylactic mastectomy
138731000119103,275903009,243796009,7,Situation with explicit context (situation),Situation with explicit context (situation),history of sebaceous carcinoma ( situation) 
161563007,420697001,243796009,7,Situation with explicit context (situation),Situation with explicit context (situation),history of chronic skin ulcer ( situation) 
718311001,435401000124105,243796009,7,Situation with explicit context (situation),Situation with explicit context (situation),suspected erythema chronica migrans ( situation) 
312489007,275551007,243796009,7,Situation with explicit context (situation),Situation with explicit context (situation),history of upper gastrointestinal tract hemorrhage
691371000119102,73741000119106,243796009,8,Situation with explicit context (situation),Situation with explicit context (situation),history of malignant neoplasm of parotid gland ( situation) 
96261000119103,96251000119100,243796009,8,Situation with explicit context (situation),Situation with explicit context (situation),history of tissue graft mitral valve replacement ( situation) 
125112009,441742003,441742003,1,Evaluation finding (finding),Evaluation finding (finding),morphology within normal limits
165009005,441742003,441742003,1,Evaluation finding (finding),Evaluation finding (finding),allergy testing - no reaction ( finding) 
703000005,365690003,441742003,2,Evaluation finding (finding),Evaluation finding (finding),pseudomonas stutzeri or pseudomonas mendocina
250465006,365698005,441742003,2,Evaluation finding (finding),Evaluation finding (finding),determination of bacterial growth ( finding) 
171161003,365856005,441742003,2,Evaluation finding (finding),Evaluation finding (finding),ca cervix screening abnormal ( finding) 
738544002,106221001,441742003,2,Evaluation finding (finding),Evaluation finding (finding),dpyd normal metaboliser
787404005,106221001,441742003,2,Evaluation finding (finding),Evaluation finding (finding),cyp3 a5 high intermediate metabolizer
123791008,106200001,441742003,2,Evaluation finding (finding),Evaluation finding (finding),fibrinogen in blood above reference range
80251000119104,151271000119102,441742003,2,Evaluation finding (finding),Evaluation finding (finding),complement level below reference range
408659008,250537006,441742003,2,Evaluation finding (finding),Evaluation finding (finding),intactness of mesorectal specimen incomplete
787360000,106221001,441742003,2,Evaluation finding (finding),Evaluation finding (finding),cyp2 c1 9 ( cytochrome p4 5 0 family 2 subfamily c member 1 9 ) low normal metaboliser
365692006,365690003,441742003,2,Evaluation finding (finding),Evaluation finding (finding),presence of fungal elements
168125001,442618008,441742003,2,Evaluation finding (finding),Evaluation finding (finding),sample examination: abnormal ( finding) 
703240009,365690003,441742003,2,Evaluation finding (finding),Evaluation finding (finding),pseudomonas fluorescens or pseudomonas putida
781386002,106221001,441742003,2,Evaluation finding (finding),Evaluation finding (finding),nudt1 5 deficiency
131033001,84452004,441742003,3,Evaluation finding (finding),Evaluation finding (finding),abnormal epinephrine
131138007,84452004,441742003,3,Evaluation finding (finding),Evaluation finding (finding),disorder of serotonin
365716004,277194006,441742003,3,Evaluation finding (finding),Evaluation finding (finding),finding of cytology - general ( finding) 
168258001,250465006,441742003,3,Evaluation finding (finding),Evaluation finding (finding),post- mortem - bacteria isolated ( finding) 
18259008,292003,441742003,3,Evaluation finding (finding),Evaluation finding (finding),electroencephalogram abnormality without seizure
719025001,165325009,441742003,3,Evaluation finding (finding),Evaluation finding (finding),kidney biopsy result abnormal
54079004,251515005,441742003,3,Evaluation finding (finding),Evaluation finding (finding),anodal opening clonus ( finding) 
705105000,412730000,441742003,3,Evaluation finding (finding),Evaluation finding (finding),human epidermal growth factor 2 gene amplification negative
364852004,292003,441742003,3,Evaluation finding (finding),Evaluation finding (finding),finding of generalised electroencephalogram pattern
7501002,442756004,441742003,4,Evaluation finding (finding),Evaluation finding (finding),increased lactic acid level
414763006,365753005,441742003,4,Evaluation finding (finding),Evaluation finding (finding),monoclonal band present
369732007,372286000,441742003,4,Evaluation finding (finding),Evaluation finding (finding),venous ( large vessel) invasion by tumor present ( finding) 
365795001,365791005,441742003,4,Evaluation finding (finding),Evaluation finding (finding),finding of triglyceride level
167842006,365671006,441742003,4,Evaluation finding (finding),Evaluation finding (finding),vomit odor feculent ( finding) 
166424001,365774006,441742003,4,Evaluation finding (finding),Evaluation finding (finding),fetoplacental hormones abnormal ( finding) 
250406009,365648009,441742003,4,Evaluation finding (finding),Evaluation finding (finding),blood incompatible
405980004,396514004,441742003,4,Evaluation finding (finding),Evaluation finding (finding),surgical lateral ( mucosal/ mural) margin involvement by tumour cannot be assessed
166944003,365743009,441742003,4,Evaluation finding (finding),Evaluation finding (finding),phenytoin level high
168688000,168542003,441742003,5,Evaluation finding (finding),Evaluation finding (finding),plain x- ray foot abnormal ( finding) 
165815009,365866002,441742003,5,Evaluation finding (finding),Evaluation finding (finding),human immunodeficiency virus negative
166695003,166685005,441742003,5,Evaluation finding (finding),Evaluation finding (finding),serum chloride level normal ( finding) 
250236003,250233006,441742003,5,Evaluation finding (finding),Evaluation finding (finding),heinz bodies
168640003,168542003,441742003,5,Evaluation finding (finding),Evaluation finding (finding),plain x- ray hand abnormal
131080009,166479009,441742003,5,Evaluation finding (finding),Evaluation finding (finding),increased hydrocortisone level
369742009,385344006,441742003,5,Evaluation finding (finding),Evaluation finding (finding),pushing tumour border
369697008,370109009,441742003,5,Evaluation finding (finding),Evaluation finding (finding),"rectum, inferior lateral surgical margin, involved by tumor"
115834007,115940004,441742003,5,Evaluation finding (finding),Evaluation finding (finding),duffy blood group phenotype ( finding) 
269257004,14669001,441742003,5,Evaluation finding (finding),Evaluation finding (finding),acute renal failure due to crush syndrome ( disorder) 
405889002,115800006,441742003,6,Evaluation finding (finding),Evaluation finding (finding),s- s+ phenotype
166929004,274858002,441742003,6,Evaluation finding (finding),Evaluation finding (finding),glucose tolerance test = renal glycosuria
168580002,168572009,441742003,6,Evaluation finding (finding),Evaluation finding (finding),plain x- ray lumbar spine abnormal ( finding) 
405859009,115830003,441742003,6,Evaluation finding (finding),Evaluation finding (finding),jk( b+ ) phenotype ( finding) 
81835007,115758001,441742003,6,Evaluation finding (finding),Evaluation finding (finding),weak c phenotype ( finding) 
165539005,165541006,441742003,6,Evaluation finding (finding),Evaluation finding (finding),monocytopenia ( finding) 
65087006,115800006,441742003,6,Evaluation finding (finding),Evaluation finding (finding),weak m phenotype
406104003,365586007,441742003,6,Evaluation finding (finding),Evaluation finding (finding),hcv elisa test positive
733119003,115758001,441742003,6,Evaluation finding (finding),Evaluation finding (finding),rhc negative
384696009,384689007,441742003,6,Evaluation finding (finding),Evaluation finding (finding),"surgical margin involved by malignant neoplasm, unifocal"
40233000,52254009,441742003,7,Evaluation finding (finding),Evaluation finding (finding),nephrotic- nephritic syndrome ( disorder) 
16675431000119101,16675351000119101,441742003,7,Evaluation finding (finding),Evaluation finding (finding),ultrasonography of bilateral kidneys abnormal ( finding) 
402725005,55822004,441742003,7,Evaluation finding (finding),Evaluation finding (finding),hyperlipidaemia with lipid deposition in skin
197591002,52254009,441742003,7,Evaluation finding (finding),Evaluation finding (finding),nephrotic syndrome with membranoproliferative glomerulonephritis
735442002,419455006,441742003,8,Evaluation finding (finding),Evaluation finding (finding),acquired eosinophilia ( disorder) 
111951006,105727008,363787002,2,Observable entity (observable entity),Observable entity (observable entity),longevity
399631002,395531003,363787002,2,Observable entity (observable entity),Observable entity (observable entity),tumor- node- metastasis ( tnm) tumour observable
719125003,246464006,363787002,2,Observable entity (observable entity),Observable entity (observable entity),patient- specific functional scale score
718888005,363870007,363787002,3,Observable entity (observable entity),Observable entity (observable entity),comprehensive assessment of at- risk mental states unusual thought content global rating scale score ( observable entity) 
29059006,18373002,363787002,3,Observable entity (observable entity),Observable entity (observable entity),"cerebrospinal fluid circulation, function ( observable entity) "
110297006,106079008,363787002,3,Observable entity (observable entity),Observable entity (observable entity),eruption sequestrum
406199001,364319003,363787002,3,Observable entity (observable entity),Observable entity (observable entity),maternal status
781144001,278299007,363787002,3,Observable entity (observable entity),Observable entity (observable entity),acute physiology and chronic health evaluation iii score ( observable entity) 
246569003,18373002,363787002,3,Observable entity (observable entity),Observable entity (observable entity),function of specific cranial nerves
271921002,364711002,363787002,3,Observable entity (observable entity),Observable entity (observable entity),finding present on electrocardiogram
271909001,271906008,363787002,3,Observable entity (observable entity),Observable entity (observable entity),neurology examination finding
445551004,363789004,363787002,3,Observable entity (observable entity),Observable entity (observable entity),modified early warning score ( observable entity) 
364539003,364528001,363787002,3,Observable entity (observable entity),Observable entity (observable entity),measure of skin ( observable entity) 
35024006,106183005,363787002,3,Observable entity (observable entity),Observable entity (observable entity),"immune response, function"
82383000,106183005,363787002,3,Observable entity (observable entity),Observable entity (observable entity),agglutination
450755002,364048003,363787002,3,Observable entity (observable entity),Observable entity (observable entity),medical research council dyspnoea scale score
439429003,248326004,363787002,4,Observable entity (observable entity),Observable entity (observable entity),radius of structure by imaging measurement ( observable entity) 
90760005,11953005,363787002,4,Observable entity (observable entity),Observable entity (observable entity),free water clearance
717038004,363915008,363787002,4,Observable entity (observable entity),Observable entity (observable entity),tlc ( test of language competence) score
264889002,246206008,363787002,4,Observable entity (observable entity),Observable entity (observable entity),number of cysts ( observable entity) 
310612008,310611001,363787002,4,Observable entity (observable entity),Observable entity (observable entity),cardiac measure ( observable entity) 
371489008,384822004,363787002,4,Observable entity (observable entity),Observable entity (observable entity),distance of tumor from closest margin
246208009,246206008,363787002,4,Observable entity (observable entity),Observable entity (observable entity),number of granulomas ( observable entity) 
718343001,363915008,363787002,4,Observable entity (observable entity),Observable entity (observable entity),test of syntactic abilities score ( observable entity) 
405643007,364676005,363787002,4,Observable entity (observable entity),Observable entity (observable entity),anaesthesia procedure milestone
371477006,371475003,363787002,4,Observable entity (observable entity),Observable entity (observable entity),"specimen size, dimension 2 ( observable entity) "
20412003,57110001,363787002,4,Observable entity (observable entity),Observable entity (observable entity),"spermatogenesis, function"
724061007,408699006,363787002,4,Observable entity (observable entity),Observable entity (observable entity),device status ( observable entity) 
718201006,363883008,363787002,4,Observable entity (observable entity),Observable entity (observable entity),llnb ( luria- nebraska neuropsychological battery) score
95905007,61511001,363787002,4,Observable entity (observable entity),Observable entity (observable entity),drug interaction inhibition
47958002,106082003,363787002,4,Observable entity (observable entity),Observable entity (observable entity),"interdigestive phase of gastric secretory response, function"
64001003,106148006,363787002,4,Observable entity (observable entity),Observable entity (observable entity),facial nerve sensory function ( observable entity) 
102975002,386205007,363787002,4,Observable entity (observable entity),Observable entity (observable entity),"somatosensory evoked potential, function"
363967007,414174009,363787002,4,Observable entity (observable entity),Observable entity (observable entity),retina/ choroid observable
395550003,384822004,363787002,4,Observable entity (observable entity),Observable entity (observable entity),distance of malignant neoplasm from margin
1321000124107,1561000124108,363787002,4,Observable entity (observable entity),Observable entity (observable entity),tunneling length
459471000124100,363883008,363787002,4,Observable entity (observable entity),Observable entity (observable entity),eight- item informant interview to differentiate aging and dementia screening score
23948005,416906007,363787002,4,Observable entity (observable entity),Observable entity (observable entity),"plasma cell production, function"
710004005,364580005,363787002,4,Observable entity (observable entity),Observable entity (observable entity),retruded to maximum intercuspation ( observable entity) 
246786006,246785005,363787002,5,Observable entity (observable entity),Observable entity (observable entity),movement of globe on eye movement
384961006,384960007,363787002,5,Observable entity (observable entity),Observable entity (observable entity),surgical attached tissue margin site involved by malignant neoplasm
399635006,364108009,363787002,5,Observable entity (observable entity),Observable entity (observable entity),site of lymph node ( observable entity) 
110308008,71056003,363787002,5,Observable entity (observable entity),Observable entity (observable entity),group function in lateral excursion of teeth
76029004,106166001,363787002,5,Observable entity (observable entity),Observable entity (observable entity),differential inhibition on test performance
415566005,397252009,363787002,5,Observable entity (observable entity),Observable entity (observable entity),spectacle lens back curve
251407009,364177000,363787002,5,Observable entity (observable entity),Observable entity (observable entity),hydrogen output
128417009,83323007,363787002,5,Observable entity (observable entity),Observable entity (observable entity),physiologic mineralization of bone
363853004,271605009,363787002,5,Observable entity (observable entity),Observable entity (observable entity),feature of body posture
420050001,363983007,363787002,5,Observable entity (observable entity),Observable entity (observable entity),uncorrected visual acuity ( observable entity) 
399734001,263605001,363787002,5,Observable entity (observable entity),Observable entity (observable entity),primary tumour size
371842003,310612008,363787002,5,Observable entity (observable entity),Observable entity (observable entity),fractional flow reserve ( observable entity) 
409086003,409085004,363787002,5,Observable entity (observable entity),Observable entity (observable entity),estimated maternal blood loss ( observable entity) 
307090005,307082005,363787002,5,Observable entity (observable entity),Observable entity (observable entity),ability to synthesize information
440040005,406201004,363787002,5,Observable entity (observable entity),Observable entity (observable entity),number of elopements for cognitively impaired subject ( observable entity) 
286349008,286325005,363787002,5,Observable entity (observable entity),Observable entity (observable entity),ability to imitate vocalization ( observable entity) 
425001009,424483007,363787002,5,Observable entity (observable entity),Observable entity (observable entity),reason for unscheduled ambulance service ( observable entity) 
251027002,408701006,363787002,6,Observable entity (observable entity),Observable entity (observable entity),coronary stent patency ( observable entity) 
300600002,300599000,363787002,6,Observable entity (observable entity),Observable entity (observable entity),ability to use local amenities ( observable entity) 
37124008,246570002,363787002,6,Observable entity (observable entity),Observable entity (observable entity),tonic neck reflex ( observable entity) 
282486005,282462008,363787002,6,Observable entity (observable entity),Observable entity (observable entity),ability to run up a slope
418594001,418305009,363787002,6,Observable entity (observable entity),Observable entity (observable entity),crawling ( observable entity) 
286635008,162535007,363787002,6,Observable entity (observable entity),Observable entity (observable entity),polysaccharide intake
704434006,284779002,363787002,6,Observable entity (observable entity),Observable entity (observable entity),ability to perform personal grooming activity ( observable entity) 
301667006,301661007,363787002,6,Observable entity (observable entity),Observable entity (observable entity),ability to get on a bed ( observable entity) 
405128009,405117005,363787002,6,Observable entity (observable entity),Observable entity (observable entity),knowledge level: illness care ( observable entity) 
363970006,363968002,363787002,6,Observable entity (observable entity),Observable entity (observable entity),retinal vein feature
251301009,251291004,363787002,6,Observable entity (observable entity),Observable entity (observable entity),occlusal vertical dimension ( observable entity) 
248168008,363794004,363787002,6,Observable entity (observable entity),Observable entity (observable entity),facial profile ( observable entity) 
129014002,272387007,363787002,6,Observable entity (observable entity),Observable entity (observable entity),housework
66471008,415579001,363787002,6,Observable entity (observable entity),Observable entity (observable entity),oral stage of swallowing
407576000,313221000,363787002,6,Observable entity (observable entity),Observable entity (observable entity),forced vital capacity/ expected forced vital capacity percent
246572005,246570002,363787002,6,Observable entity (observable entity),Observable entity (observable entity),palmomental reflex ( observable entity) 
2548005,82187007,363787002,7,Observable entity (observable entity),Observable entity (observable entity),peak gastric acid output ( observable entity) 
415219007,56777005,363787002,7,Observable entity (observable entity),Observable entity (observable entity),pupil constriction ( observable entity) 
299381003,364505002,363787002,7,Observable entity (observable entity),Observable entity (observable entity),knee joint colour
251713001,251712006,363787002,7,Observable entity (observable entity),Observable entity (observable entity),horizontal corneal diameter
251932003,251930006,363787002,7,Observable entity (observable entity),Observable entity (observable entity),forced expiratory flow rate between 2 5 + 7 5 % of vital capacity
226249002,226247000,363787002,7,Observable entity (observable entity),Observable entity (observable entity),non- essential amino acid requirement ( observable entity) 
312045004,311886005,363787002,7,Observable entity (observable entity),Observable entity (observable entity),"figure ground perception, function ( observable entity) "
226419002,226379006,363787002,7,Observable entity (observable entity),Observable entity (observable entity),egg intake
298455007,298449002,363787002,8,Observable entity (observable entity),Observable entity (observable entity),passive range of cervical spine right rotation ( observable entity) 
251924006,251923000,363787002,8,Observable entity (observable entity),Observable entity (observable entity),maximum inspiratory flow rate at 2 5 % of vital capacity ( observable entity) 
405077003,405080002,363787002,8,Observable entity (observable entity),Observable entity (observable entity),adherence behaviour
298832000,298831007,363787002,9,Observable entity (observable entity),Observable entity (observable entity),active range of shoulder external rotation
165279002,283893006,363787002,9,Observable entity (observable entity),Observable entity (observable entity),memory: own age
251650007,364288002,363787002,9,Observable entity (observable entity),Observable entity (observable entity),cervical mucus cellularity score ( observable entity) 
736479009,362981000,362981000,1,Qualifier value (qualifier value),Qualifier value (qualifier value),dose form intended site ( intended site) 
446191000124103,362981000,362981000,1,Qualifier value (qualifier value),Qualifier value (qualifier value),name type ( qualifier value) 
769346004,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),5 8 3 . 3 3 3 
297654004,297289008,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),lomwe language ( qualifier value) 
769413009,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),6 6 6 7 ( qualifier value) 
297843006,297289008,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),paleo- asiatic language
302193003,129264002,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),actions by modality
118521003,118598001,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),arbitrary ( property) ( qualifier value) 
732596006,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),2 1 8 ( qualifier value) 
230993007,272099008,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),worsening ( qualifier value) 
769541005,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),8 4 0 
732688005,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),3 3 3 . 5 
103394009,106239005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),non- protein bound ( qualifier value) 
732368001,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),0 . 3 7 ( qualifier value) 
738995006,736665006,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),swallow
440684009,297289008,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),brawa language
129303008,129264002,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),removal
732328000,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),0 . 0 7 5 ( qualifier value) 
115486005,115268005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),pituitary glycoprotein hormone - alpha subunit
732746008,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),four hundred and twenty- eight
732424004,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),1 . 4 5 ( qualifier value) 
447693007,272394005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),peritoneal dialysis technique
732467007,260299005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),1 1 6 
708097004,272394005,362981000,2,Qualifier value (qualifier value),Qualifier value (qualifier value),immunohistochemistry technique
264572004,255395001,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),single gene defect
415774008,258680008,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),unit of atomic mass
308489006,303102005,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),pathological process ( qualifier value) 
385028005,385268001,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),granules for conventional release oral solution ( dose form) 
739662008,385292009,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),conventional release vaginal tampon ( dose form) 
288526004,272103003,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),episodicities
732994000,732935002,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),drop
102393008,55883006,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),snowboarding ( qualifier value) 
708063006,272391002,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),immunoelectrophoresis technique ( qualifier value) 
282337009,282285007,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),unit of blood analysis ( qualifier value) 
103405001,103403008,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),heterotopic graft ( qualifier value) 
260373001,260411009,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),detected
260419006,272424004,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),projection
258021009,272393004,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),dye test
272075008,272074007,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),upper case roman letter
260980007,255297006,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),aberrant
418543008,418812006,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),log1 0 
418608002,54485002,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),intracorneal use
420430006,385287007,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),lyophilised powder for prolonged- release suspension for injection
773879000,766941000,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),antineoplastic therapeutic role ( role) 
58771000052103,419396008,362981000,3,Qualifier value (qualifier value),Qualifier value (qualifier value),intraportal route ( qualifier value) 
277251009,276726000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),immunotypes
421595009,422255008,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),homoeopathic tablet
767096000,703444002,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),secondary immunofluorescence technique
75294000,106234000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),descending ( qualifier value) 
258683005,258681007,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),kilogram ( qualifier value) 
304904003,129292007,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),manual evacuation ( qualifier value) 
734596005,734551003,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),hydrolase inhibitor ( disposition) 
19939008,288524001,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),subacute ( qualifier value) 
425624003,426200007,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),julian date
5054005,106234000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),spontaneous
258406005,272417000,362981000,4,Qualifier value (qualifier value),Qualifier value (qualifier value),level r3 
